row_index,sample_id,case_id,annotation_id,label,split,center,raw_tiff_path,raw_tiff_sha256,level,orientation,image_width,image_height,bbox_x,bbox_y,bbox_w,bbox_h,policy_id,bbox_x0,bbox_y0,bbox_x1,bbox_y1,original_area,original_centroid_x,original_centroid_y,clipped_x0,clipped_y0,clipped_x1,clipped_y1,clipped_area,clipped_area_fraction,anchor_x,anchor_y,anchor_delta_x,anchor_delta_y,was_clipped,mpp_x,mpp_y,mpp_source,scale_geometry_json
1038,112__112__ann3159__y1,112,3159,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,2200.0,3652.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,2200.0,3652.0,2250.0,3702.0,2500.0,2225.0,3677.0,2200.0,3652.0,2250.0,3702.0,2500.0,1.0,2225.0,3677.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":2225.0,""anchor_y"":3677.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2004,""realized_x1"":2446,""realized_y0"":3456,""realized_y1"":3898,""requested_x0"":2004,""requested_x1"":2446,""requested_y0"":3456,""requested_y1"":3898,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":2225.0,""anchor_y"":3677.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2169,""realized_x1"":2280,""realized_y0"":3621,""realized_y1"":3732,""requested_x0"":2169,""requested_x1"":2280,""requested_y0"":3621,""requested_y1"":3732,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":2225.0,""anchor_y"":3677.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":2114,""realized_x1"":2335,""realized_y0"":3566,""realized_y1"":3787,""requested_x0"":2114,""requested_x1"":2335,""requested_y0"":3566,""requested_y1"":3787,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1039,112__112__ann3160__y0,112,3160,0,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,1892.0,3864.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1892.0,3864.0,1942.0,3914.0,2500.0,1917.0,3889.0,1892.0,3864.0,1942.0,3914.0,2500.0,1.0,1917.0,3889.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":1917.0,""anchor_y"":3889.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1696,""realized_x1"":2138,""realized_y0"":3668,""realized_y1"":4110,""requested_x0"":1696,""requested_x1"":2138,""requested_y0"":3668,""requested_y1"":4110,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1917.0,""anchor_y"":3889.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1861,""realized_x1"":1972,""realized_y0"":3833,""realized_y1"":3944,""requested_x0"":1861,""requested_x1"":1972,""requested_y0"":3833,""requested_y1"":3944,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1917.0,""anchor_y"":3889.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1806,""realized_x1"":2027,""realized_y0"":3778,""realized_y1"":3999,""requested_x0"":1806,""requested_x1"":2027,""requested_y0"":3778,""requested_y1"":3999,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1040,112__112__ann3161__y0,112,3161,0,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,1847.0,3581.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,1847.0,3581.0,1897.0,3631.0,2500.0,1872.0,3606.0,1847.0,3581.0,1897.0,3631.0,2500.0,1.0,1872.0,3606.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":1872.0,""anchor_y"":3606.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1651,""realized_x1"":2093,""realized_y0"":3385,""realized_y1"":3827,""requested_x0"":1651,""requested_x1"":2093,""requested_y0"":3385,""requested_y1"":3827,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":1872.0,""anchor_y"":3606.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1816,""realized_x1"":1927,""realized_y0"":3550,""realized_y1"":3661,""requested_x0"":1816,""requested_x1"":1927,""requested_y0"":3550,""requested_y1"":3661,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":1872.0,""anchor_y"":3606.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":1761,""realized_x1"":1982,""realized_y0"":3495,""realized_y1"":3716,""requested_x0"":1761,""requested_x1"":1982,""requested_y0"":3495,""requested_y1"":3716,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1041,112__112__ann3162__y1,112,3162,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,3419.0,3612.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3419.0,3612.0,3469.0,3662.0,2500.0,3444.0,3637.0,3419.0,3612.0,3469.0,3662.0,2500.0,1.0,3444.0,3637.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3444.0,""anchor_y"":3637.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3223,""realized_x1"":3665,""realized_y0"":3416,""realized_y1"":3858,""requested_x0"":3223,""requested_x1"":3665,""requested_y0"":3416,""requested_y1"":3858,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3444.0,""anchor_y"":3637.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3388,""realized_x1"":3499,""realized_y0"":3581,""realized_y1"":3692,""requested_x0"":3388,""requested_x1"":3499,""requested_y0"":3581,""requested_y1"":3692,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3444.0,""anchor_y"":3637.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3333,""realized_x1"":3554,""realized_y0"":3526,""realized_y1"":3747,""requested_x0"":3333,""requested_x1"":3554,""requested_y0"":3526,""requested_y1"":3747,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1042,112__112__ann3163__y1,112,3163,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,3575.0,3494.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3575.0,3494.0,3625.0,3544.0,2500.0,3600.0,3519.0,3575.0,3494.0,3625.0,3544.0,2500.0,1.0,3600.0,3519.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3600.0,""anchor_y"":3519.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3379,""realized_x1"":3821,""realized_y0"":3298,""realized_y1"":3740,""requested_x0"":3379,""requested_x1"":3821,""requested_y0"":3298,""requested_y1"":3740,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3600.0,""anchor_y"":3519.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3544,""realized_x1"":3655,""realized_y0"":3463,""realized_y1"":3574,""requested_x0"":3544,""requested_x1"":3655,""requested_y0"":3463,""requested_y1"":3574,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3600.0,""anchor_y"":3519.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3489,""realized_x1"":3710,""realized_y0"":3408,""realized_y1"":3629,""requested_x0"":3489,""requested_x1"":3710,""requested_y0"":3408,""requested_y1"":3629,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1043,112__112__ann3164__y0,112,3164,0,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,3286.0,3522.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,3286.0,3522.0,3336.0,3572.0,2500.0,3311.0,3547.0,3286.0,3522.0,3336.0,3572.0,2500.0,1.0,3311.0,3547.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":3311.0,""anchor_y"":3547.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3090,""realized_x1"":3532,""realized_y0"":3326,""realized_y1"":3768,""requested_x0"":3090,""requested_x1"":3532,""requested_y0"":3326,""requested_y1"":3768,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":3311.0,""anchor_y"":3547.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3255,""realized_x1"":3366,""realized_y0"":3491,""realized_y1"":3602,""requested_x0"":3255,""requested_x1"":3366,""requested_y0"":3491,""requested_y1"":3602,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":3311.0,""anchor_y"":3547.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":3200,""realized_x1"":3421,""realized_y0"":3436,""realized_y1"":3657,""requested_x0"":3200,""requested_x1"":3421,""requested_y0"":3436,""requested_y1"":3657,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1044,112__112__ann3165__y1,112,3165,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,5744.0,3698.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5744.0,3698.0,5794.0,3748.0,2500.0,5769.0,3723.0,5744.0,3698.0,5794.0,3748.0,2500.0,1.0,5769.0,3723.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":5769.0,""anchor_y"":3723.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5548,""realized_x1"":5990,""realized_y0"":3502,""realized_y1"":3944,""requested_x0"":5548,""requested_x1"":5990,""requested_y0"":3502,""requested_y1"":3944,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":5769.0,""anchor_y"":3723.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5713,""realized_x1"":5824,""realized_y0"":3667,""realized_y1"":3778,""requested_x0"":5713,""requested_x1"":5824,""requested_y0"":3667,""requested_y1"":3778,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5769.0,""anchor_y"":3723.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5658,""realized_x1"":5879,""realized_y0"":3612,""realized_y1"":3833,""requested_x0"":5658,""requested_x1"":5879,""requested_y0"":3612,""requested_y1"":3833,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1045,112__112__ann3166__y0,112,3166,0,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,5623.0,3624.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,5623.0,3624.0,5673.0,3674.0,2500.0,5648.0,3649.0,5623.0,3624.0,5673.0,3674.0,2500.0,1.0,5648.0,3649.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":5648.0,""anchor_y"":3649.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5427,""realized_x1"":5869,""realized_y0"":3428,""realized_y1"":3870,""requested_x0"":5427,""requested_x1"":5869,""requested_y0"":3428,""requested_y1"":3870,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":5648.0,""anchor_y"":3649.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5592,""realized_x1"":5703,""realized_y0"":3593,""realized_y1"":3704,""requested_x0"":5592,""requested_x1"":5703,""requested_y0"":3593,""requested_y1"":3704,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":5648.0,""anchor_y"":3649.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":5537,""realized_x1"":5758,""realized_y0"":3538,""realized_y1"":3759,""requested_x0"":5537,""requested_x1"":5758,""requested_y0"":3538,""requested_y1"":3759,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1046,112__112__ann3167__y1,112,3167,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,4550.0,3454.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4550.0,3454.0,4600.0,3504.0,2500.0,4575.0,3479.0,4550.0,3454.0,4600.0,3504.0,2500.0,1.0,4575.0,3479.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":4575.0,""anchor_y"":3479.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4354,""realized_x1"":4796,""realized_y0"":3258,""realized_y1"":3700,""requested_x0"":4354,""requested_x1"":4796,""requested_y0"":3258,""requested_y1"":3700,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4575.0,""anchor_y"":3479.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4519,""realized_x1"":4630,""realized_y0"":3423,""realized_y1"":3534,""requested_x0"":4519,""requested_x1"":4630,""requested_y0"":3423,""requested_y1"":3534,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4575.0,""anchor_y"":3479.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4464,""realized_x1"":4685,""realized_y0"":3368,""realized_y1"":3589,""requested_x0"":4464,""requested_x1"":4685,""requested_y0"":3368,""requested_y1"":3589,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1047,112__112__ann3168__y0,112,3168,0,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,4211.0,3362.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,4211.0,3362.0,4261.0,3412.0,2500.0,4236.0,3387.0,4211.0,3362.0,4261.0,3412.0,2500.0,1.0,4236.0,3387.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":4236.0,""anchor_y"":3387.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4015,""realized_x1"":4457,""realized_y0"":3166,""realized_y1"":3608,""requested_x0"":4015,""requested_x1"":4457,""requested_y0"":3166,""requested_y1"":3608,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":4236.0,""anchor_y"":3387.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4180,""realized_x1"":4291,""realized_y0"":3331,""realized_y1"":3442,""requested_x0"":4180,""requested_x1"":4291,""requested_y0"":3331,""requested_y1"":3442,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":4236.0,""anchor_y"":3387.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":4125,""realized_x1"":4346,""realized_y0"":3276,""realized_y1"":3497,""requested_x0"":4125,""requested_x1"":4346,""requested_y0"":3276,""requested_y1"":3497,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
1048,112__112__ann3169__y1,112,3169,1,train,5,datasets/midogpp/raw/MIDOGpp/images/112.tiff,b0ac5f0cbcd67c0421fe956e6212f63bf7b89140b8bc67bf2c744681f0bc5fde,0,1,6446,4883,895.0,4344.0,50.0,50.0,continuous_half_open_bbox_image_intersection_centroid_v1,895.0,4344.0,945.0,4394.0,2500.0,920.0,4369.0,895.0,4344.0,945.0,4394.0,2500.0,1.0,920.0,4369.0,0.0,0.0,False,0.2533008895448562,0.2533008895448562,tiff,"{""112um"":{""anchor_x"":920.0,""anchor_y"":4369.0,""fov_um"":112.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5,""p_y"":0.5,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":699,""realized_x1"":1141,""realized_y0"":4148,""realized_y1"":4590,""requested_x0"":699,""requested_x1"":1141,""requested_y0"":4148,""requested_y1"":4590,""shift_x"":0,""shift_y"":0,""side_px"":442,""token_start_col"":6,""token_start_row"":6},""28um"":{""anchor_x"":920.0,""anchor_y"":4369.0,""fov_um"":28.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.5045045045045045,""p_y"":0.5045045045045045,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":864,""realized_x1"":975,""realized_y0"":4313,""realized_y1"":4424,""requested_x0"":864,""requested_x1"":975,""requested_y0"":4313,""requested_y1"":4424,""shift_x"":0,""shift_y"":0,""side_px"":111,""token_start_col"":6,""token_start_row"":6},""56um"":{""anchor_x"":920.0,""anchor_y"":4369.0,""fov_um"":56.0,""mpp_x"":0.2533008895448562,""mpp_y"":0.2533008895448562,""p_x"":0.502262443438914,""p_y"":0.502262443438914,""pad_bottom"":0,""pad_left"":0,""pad_right"":0,""pad_top"":0,""padding_fraction"":0.0,""realized_x0"":809,""realized_x1"":1030,""realized_y0"":4258,""realized_y1"":4479,""requested_x0"":809,""requested_x1"":1030,""requested_y0"":4258,""requested_y1"":4479,""shift_x"":0,""shift_y"":0,""side_px"":221,""token_start_col"":6,""token_start_row"":6}}"
