sample_id,case_id,image_path,annotation_id,bbox_x,bbox_y,bbox_w,bbox_h,patch_center_x,patch_center_y,label,label_name,scanner_model,lab_or_origin,tumor_type,species,resolution,domain_axis,domain_name,domain_id,center,magnification,split,negative_match_scope
007__007__ann119__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann119__y0.jpg,119,1153,2039,50,50,1178,2064,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann120__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann120__y1.jpg,120,1485,1748,50,50,1510,1773,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann121__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann121__y0.jpg,121,2256,2117,50,50,2281,2142,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann122__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann122__y0.jpg,122,3006,1798,50,50,3031,1823,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann123__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann123__y0.jpg,123,3648,1955,50,50,3673,1980,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann124__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann124__y1.jpg,124,2063,2460,50,50,2088,2485,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann125__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann125__y1.jpg,125,3380,2538,50,50,3405,2563,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann126__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann126__y0.jpg,126,3788,2565,50,50,3813,2590,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann127__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann127__y1.jpg,127,936,3350,50,50,961,3375,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann128__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann128__y0.jpg,128,29,3635,50,50,54,3660,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann129__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann129__y0.jpg,129,1103,3882,50,50,1128,3907,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann130__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann130__y1.jpg,130,5568,3173,50,50,5593,3198,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann131__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann131__y1.jpg,131,6968,3528,50,50,6993,3553,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann132__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann132__y0.jpg,132,6276,3771,50,50,6301,3796,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann133__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann133__y1.jpg,133,6064,3733,50,50,6089,3758,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann134__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann134__y1.jpg,134,6873,3298,50,50,6898,3323,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann135__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann135__y1.jpg,135,2021,3944,50,50,2046,3969,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
007__007__ann136__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann136__y0.jpg,136,2032,4406,50,50,2057,4431,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann137__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann137__y0.jpg,137,2985,4434,50,50,3010,4459,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann138__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann138__y0.jpg,138,4053,4305,50,50,4078,4330,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann139__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann139__y1.jpg,139,2799,4994,50,50,2824,5019,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_domain_same_split
007__007__ann140__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann140__y1.jpg,140,3587,5154,50,50,3612,5179,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_domain_same_split
007__007__ann141__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann141__y1.jpg,141,3976,5102,50,50,4001,5127,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_domain_same_split
007__007__ann142__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann142__y0.jpg,142,4373,4996,50,50,4398,5021,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann143__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann143__y0.jpg,143,6656,2790,50,50,6681,2815,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
007__007__ann144__y1,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann144__y1.jpg,144,6897.5,1979,50,50,6922.5,2004,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_domain_same_split
007__007__ann145__y0,007,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/007__007__ann145__y0.jpg,145,6582.5,4857.5,50,50,6607.5,4882.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann147__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann147__y1.jpg,147,3914,1189,50,50,3939,1214,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann148__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann148__y0.jpg,148,906,1822,50,50,931,1847,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann151__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann151__y0.jpg,151,1636,3514,50,50,1661,3539,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann152__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann152__y0.jpg,152,2300,3334,50,50,2325,3359,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_domain_same_split
008__008__ann153__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann153__y0.jpg,153,2122,4030,50,50,2147,4055,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann154__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann154__y1.jpg,154,4655,4246,50,50,4680,4271,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann155__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann155__y1.jpg,155,380,5079,50,50,405,5104,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann156__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann156__y1.jpg,156,6266,5340,50,50,6291,5365,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann157__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann157__y0.jpg,157,3123,214,50,50,3148,239,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann158__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann158__y0.jpg,158,2903.5,3051.5,50,50,2928.5,3076.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann161__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann161__y0.jpg,161,3847.5,4972.5,50,50,3872.5,4997.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
008__008__ann162__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann162__y1.jpg,162,862,1504,50,50,887,1529,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann163__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann163__y0.jpg,163,763,986,50,50,788,1011,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_domain_same_split
008__008__ann164__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann164__y0.jpg,164,3824,-7.5,50,50,3849,17.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_domain_same_split
008__008__ann165__y1,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann165__y1.jpg,165,6395,4507,50,50,6420,4532,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
008__008__ann166__y0,008,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/008__008__ann166__y0.jpg,166,220.5,4952.5,50,50,245.5,4977.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_domain_same_split
009__009__ann167__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann167__y0.jpg,167,2805,1019,50,50,2830,1044,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_case
009__009__ann168__y1,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann168__y1.jpg,168,2366,1939,50,50,2391,1964,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,positive_same_case
009__009__ann169__y1,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann169__y1.jpg,169,2275,1572,50,50,2300,1597,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,positive_same_case
009__009__ann171__y1,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann171__y1.jpg,171,4253,3178,50,50,4278,3203,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,positive_same_case
009__009__ann172__y1,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann172__y1.jpg,172,5269,3272,50,50,5294,3297,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,positive_same_case
009__009__ann178__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann178__y0.jpg,178,1594.5,3035.5,50,50,1619.5,3060.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_case
009__009__ann179__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann179__y0.jpg,179,6294,3424,50,50,6319,3449,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_domain_same_split
009__009__ann180__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann180__y0.jpg,180,1375.5,3302,50,50,1400.5,3327,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_domain_same_split
009__009__ann181__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann181__y0.jpg,181,672,4146,50,50,697,4171,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_case
009__009__ann188__y0,009,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/009__009__ann188__y0.jpg,188,833.5,1476.5,50,50,858.5,1501.5,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,test,same_case
010__010__ann193__y1,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann193__y1.jpg,193,721,147,50,50,746,172,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
010__010__ann194__y1,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann194__y1.jpg,194,222,441,50,50,247,466,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
010__010__ann195__y0,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann195__y0.jpg,195,6009,655,50,50,6034,680,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
010__010__ann196__y1,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann196__y1.jpg,196,5408,1238,50,50,5433,1263,1,mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,positive_same_case
010__010__ann197__y0,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann197__y0.jpg,197,5241,1412,50,50,5266,1437,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
010__010__ann198__y0,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann198__y0.jpg,198,6708,1526,50,50,6733,1551,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
010__010__ann199__y0,010,datasets/midogpp/artifacts/midogpp_annotation_patch_v1/patches_224/010__010__ann199__y0.jpg,199,932,1682,50,50,957,1707,0,not mitotic figure,Hamamatsu XR,UMC Utrecht,human breast cancer,Human,unknown,tumor_type|lab_or_origin|scanner_model,human breast cancer|UMC Utrecht|Hamamatsu XR,7,7,7,train,same_case
